Dátum;Értéknap;Futamidõ;ISIN Kód;Értékpapír;Lejárat;Hozam (%);Változás;Átlag vétel (%);Átlag eladás (%);Nettó árfolyam (%);Felhalmozott kamat (%)
Date;Settle Date;Tenor;ISIN Code;Security Name;Maturity Date;Yield (%);Change;Avg Bid (%);Avg Ask (%);Net price (%);Accrued Interest (%)
2002.02.15;2002.02.19;Y3;2005/G;HU0000402060;2005.04.12;7,40;0,03;7,53;7,26;101,6690;0,7007
2002.02.15;2002.02.19;Y5;2006/E;HU0000401963;2006.05.12;7,16;0,01;7,30;7,02;107,5466;2,3055
2002.02.15;2002.02.19;Y10;2013/D;HU0000402045;2013.02.12;6,71;-0,01;6,84;6,57;100,8877;0,6103
2002.02.15;2002.02.19;Y15;2017/A;HU0000402037;2017.11.24;6,52;0,01;6,66;6,38;103,9246;1,7753
2002.02.18;2002.02.20;M3;D020612;HU0000513452;2002.06.12;8,37;0,01;8,51;8,23;97,4960;0,0000
2002.02.18;2002.02.20;M6;D020807;HU0000513619;2002.08.07;8,25;0,00;8,38;8,12;96,3417;0,0000
2002.02.18;2002.02.20;M12;D021227;HU0000513494;2002.12.27;8,14;0,00;8,27;8,01;93,5337;0,0000
2002.02.18;2002.02.20;Y3;2005/G;HU0000402060;2005.04.12;7,44;0,04;7,57;7,30;101,5797;0,7219
2002.02.18;2002.02.20;Y5;2006/E;HU0000401963;2006.05.12;7,19;0,03;7,32;7,05;107,4772;2,3288
2002.02.18;2002.02.20;Y10;2013/D;HU0000402045;2013.02.12;6,74;0,03;6,87;6,60;100,6773;0,6288
2002.02.18;2002.02.20;Y15;2017/A;HU0000402037;2017.11.24;6,55;0,03;6,69;6,41;103,6483;1,7938
2002.02.19;2002.02.21;M3;D020612;HU0000513452;2002.06.12;8,36;-0,01;8,50;8,22;97,5207;0,0000
2002.02.19;2002.02.21;M6;D020807;HU0000513619;2002.08.07;8,26;0,01;8,39;8,12;96,3606;0,0000
2002.02.19;2002.02.21;M12;D021227;HU0000513494;2002.12.27;8,12;-0,02;8,24;7,99;93,5718;0,0000
2002.02.19;2002.02.21;Y3;2005/G;HU0000402060;2005.04.12;7,48;0,04;7,61;7,34;101,4908;0,7432
2002.02.19;2002.02.21;Y5;2006/E;HU0000401963;2006.05.12;7,27;0,08;7,40;7,13;107,2113;2,3521
2002.02.19;2002.02.21;Y10;2013/D;HU0000402045;2013.02.12;6,78;0,04;6,91;6,64;100,3919;0,6473
2002.02.19;2002.02.21;Y15;2017/A;HU0000402037;2017.11.24;6,57;0,02;6,71;6,42;103,5206;1,8123
2002.02.20;2002.02.22;M3;D020612;HU0000513452;2002.06.12;8,35;-0,01;8,49;8,20;97,5468;0,0000
2002.02.20;2002.02.22;M6;D020807;HU0000513619;2002.08.07;8,24;-0,02;8,38;8,10;96,3879;0,0000
2002.02.20;2002.02.22;M12;D030219;HU0000513577;2003.02.19;8,02;-0,10;8,16;7,88;92,6322;0,0000
2002.02.20;2002.02.22;Y3;2005/G;HU0000402060;2005.04.12;7,52;0,04;7,66;7,38;101,3887;0,7644
2002.02.20;2002.02.22;Y5;2006/E;HU0000401963;2006.05.12;7,28;0,01;7,41;7,14;107,1962;2,3753
2002.02.20;2002.02.22;Y10;2013/D;HU0000402045;2013.02.12;6,79;0,01;6,93;6,65;100,2970;0,6658
2002.02.20;2002.02.22;Y15;2017/A;HU0000402037;2017.11.24;6,60;0,03;6,74;6,46;103,1967;1,8308
2002.02.21;2002.02.25;M3;D020612;HU0000513452;2002.06.12;8,36;0,01;8,50;8,22;97,6079;0,0000
2002.02.21;2002.02.25;M6;D020807;HU0000513619;2002.08.07;8,26;0,02;8,40;8,12;96,4426;0,0000
2002.02.21;2002.02.25;M12;D030219;HU0000513577;2003.02.19;8,03;0,01;8,17;7,89;92,6803;0,0000
2002.02.21;2002.02.25;Y3;2005/G;HU0000402060;2005.04.12;7,55;0,03;7,68;7,41;101,3814;0,8281
2002.02.21;2002.02.25;Y5;2006/E;HU0000401963;2006.05.12;7,31;0,03;7,44;7,17;107,1513;2,4452
2002.02.21;2002.02.25;Y10;2013/D;HU0000402045;2013.02.12;6,81;0,02;6,94;6,67;100,2374;0,7212
2002.02.21;2002.02.25;Y15;2017/A;HU0000402037;2017.11.24;6,61;0,01;6,75;6,47;103,1538;1,8863
2002.02.22;2002.02.26;M3;D020612;HU0000513452;2002.06.12;8,36;0,00;8,50;8,22;97,6298;0,0000
2002.02.22;2002.02.26;M6;D020807;HU0000513619;2002.08.07;8,25;-0,01;8,39;8,11;96,4678;0,0000
2002.02.22;2002.02.26;M12;D030219;HU0000513577;2003.02.19;8,02;-0,01;8,15;7,88;92,7118;0,0000
2002.02.22;2002.02.26;Y3;2005/G;HU0000402060;2005.04.12;7,55;0,00;7,68;7,41;101,4016;0,8493
2002.02.22;2002.02.26;Y5;2006/E;HU0000401963;2006.05.12;7,30;-0,01;7,44;7,16;107,1899;2,4685
2002.02.22;2002.02.26;Y10;2013/D;HU0000402045;2013.02.12;6,81;0,00;6,94;6,67;100,2555;0,7397
2002.02.22;2002.02.26;Y15;2017/A;HU0000402037;2017.11.24;6,61;0,00;6,75;6,46;103,2213;1,9048
2002.02.25;2002.02.27;M3;D020612;HU0000513452;2002.06.12;8,36;0,00;8,50;8,22;97,6516;0,0000
2002.02.25;2002.02.27;M6;D020807;HU0000513619;2002.08.07;8,26;0,01;8,40;8,11;96,4868;0,0000
2002.02.25;2002.02.27;M12;D030219;HU0000513577;2003.02.19;8,05;0,03;8,19;7,91;92,7013;0,0000
2002.02.25;2002.02.27;Y3;2005/G;HU0000402060;2005.04.12;7,61;0,06;7,74;7,47;101,2599;0,8705
2002.02.25;2002.02.27;Y5;2006/E;HU0000401963;2006.05.12;7,35;0,05;7,48;7,21;107,0507;2,4918
2002.02.25;2002.02.27;Y10;2013/D;HU0000402045;2013.02.12;6,86;0,05;6,99;6,72;99,8975;0,7582
2002.02.25;2002.02.27;Y15;2017/A;HU0000402037;2017.11.24;6,72;0,11;6,86;6,58;102,1303;1,9233
2002.02.26;2002.02.28;M3;D020612;HU0000513452;2002.06.12;8,37;0,01;8,51;8,22;97,6721;0,0000
2002.02.26;2002.02.28;M6;D020807;HU0000513619;2002.08.07;8,29;0,03;8,42;8,15;96,4955;0,0000
2002.02.26;2002.02.28;M12;D030219;HU0000513577;2003.02.19;8,12;0,07;8,25;7,98;92,6658;0,0000
2002.02.26;2002.02.28;Y3;2005/G;HU0000402060;2005.04.12;7,70;0,09;7,82;7,57;101,0382;0,8918
2002.02.26;2002.02.28;Y5;2006/E;HU0000401963;2006.05.12;7,42;0,07;7,55;7,28;106,8238;2,5151
2002.02.26;2002.02.28;Y10;2013/D;HU0000402045;2013.02.12;6,93;0,07;7,06;6,79;99,3924;0,7767
2002.02.26;2002.02.28;Y15;2017/A;HU0000402037;2017.11.24;6,81;0,09;6,95;6,67;101,2929;1,9418
2002.02.27;2002.03.01;M3;D020612;HU0000513452;2002.06.12;8,43;0,06;8,57;8,29;97,6764;0,0000
2002.02.27;2002.03.01;M6;D020807;HU0000513619;2002.08.07;8,43;0,14;8,56;8,29;96,4599;0,0000
2002.02.27;2002.03.01;M12;D030219;HU0000513577;2003.02.19;8,22;0,10;8,35;8,09;92,5972;0,0000
2002.02.27;2002.03.01;Y3;2005/G;HU0000402060;2005.04.12;7,79;0,09;7,92;7,66;100,8234;0,9130
2002.02.27;2002.03.01;Y5;2006/E;HU0000401963;2006.05.12;7,50;0,08;7,63;7,37;106,5451;2,5384
2002.02.27;2002.03.01;Y10;2013/D;HU0000402045;2013.02.12;7,03;0,10;7,16;6,89;98,7072;0,7952
2002.02.27;2002.03.01;Y15;2017/A;HU0000402037;2017.11.24;6,87;0,06;7,00;6,73;100,8377;1,9603
2002.02.28;2002.03.04;M3;D020612;HU0000513452;2002.06.12;8,40;-0,03;8,54;8,26;97,7505;0,0000
2002.02.28;2002.03.04;M6;D020807;HU0000513619;2002.08.07;8,38;-0,05;8,51;8,24;96,5443;0,0000
2002.02.28;2002.03.04;M12;D030219;HU0000513577;2003.02.19;8,23;0,01;8,36;8,10;92,6469;0,0000
2002.02.28;2002.03.04;Y3;2005/G;HU0000402060;2005.04.12;7,74;-0,05;7,87;7,60;101,0323;0,9767
2002.02.28;2002.03.04;Y5;2007/D;HU0000402052;2007.06.12;7,27;-0,23;7,40;7,14;96,2415;0,5479
2002.02.28;2002.03.04;Y10;2013/D;HU0000402045;2013.02.12;6,98;-0,05;7,12;6,84;99,0952;0,8507
2002.02.28;2002.03.04;Y15;2017/A;HU0000402037;2017.11.24;6,79;-0,08;6,92;6,66;101,5987;2,0158
2002.03.01;2002.03.05;M3;D020612;HU0000513452;2002.06.12;8,43;0,03;8,56;8,30;97,7646;0,0000
2002.03.01;2002.03.05;M6;D020807;HU0000513619;2002.08.07;8,40;0,02;8,53;8,27;96,5558;0,0000
2002.03.01;2002.03.05;M12;D030219;HU0000513577;2003.02.19;8,27;0,04;8,40;8,14;92,6332;0,0000
2002.03.01;2002.03.05;Y3;2005/G;HU0000402060;2005.04.12;7,76;0,02;7,89;7,62;100,9995;0,9979
2002.03.01;2002.03.05;Y5;2007/D;HU0000402052;2007.06.12;7,26;-0,01;7,39;7,12;96,3222;0,5651
2002.03.01;2002.03.05;Y10;2013/D;HU0000402045;2013.02.12;6,98;0,00;7,11;6,84;99,1500;0,8692
2002.03.01;2002.03.05;Y15;2017/A;HU0000402037;2017.11.24;6,82;0,03;6,96;6,68;101,3351;2,0342
2002.03.04;2002.03.06;M3;D020612;HU0000513452;2002.06.12;8,41;-0,02;8,54;8,27;97,7932;0,0000
2002.03.04;2002.03.06;M6;D020807;HU0000513619;2002.08.07;8,37;-0,03;8,50;8,24;96,5891;0,0000
2002.03.04;2002.03.06;M12;D030219;HU0000513577;2003.02.19;8,25;-0,02;8,36;8,13;92,6732;0,0000
2002.03.04;2002.03.06;Y3;2005/G;HU0000402060;2005.04.12;7,74;-0,02;7,87;7,61;101,0601;1,0192
2002.03.04;2002.03.06;Y5;2007/D;HU0000402052;2007.06.12;7,33;0,07;7,46;7,20;96,0313;0,5822
2002.03.04;2002.03.06;Y10;2013/D;HU0000402045;2013.02.12;7,01;0,03;7,14;6,87;98,9465;0,8877
2002.03.04;2002.03.06;Y15;2017/A;HU0000402037;2017.11.24;6,82;0,00;6,96;6,68;101,3534;2,0527
2002.03.05;2002.03.07;M3;D020612;HU0000513452;2002.06.12;8,41;0,00;8,54;8,27;97,8152;0,0000
2002.03.05;2002.03.07;M6;D020807;HU0000513619;2002.08.07;8,37;0,00;8,50;8,24;96,6105;0,0000
2002.03.05;2002.03.07;M12;D030219;HU0000513577;2003.02.19;8,25;0,00;8,38;8,12;92,6885;0,0000
2002.03.05;2002.03.07;Y3;2005/G;HU0000402060;2005.04.12;7,75;0,01;7,88;7,61;101,0675;1,0404
2002.03.05;2002.03.07;Y5;2007/D;HU0000402052;2007.06.12;7,30;-0,03;7,42;7,17;96,1939;0,5993
2002.03.05;2002.03.07;Y10;2013/D;HU0000402045;2013.02.12;6,97;-0,04;7,10;6,84;99,2232;0,9062
2002.03.05;2002.03.07;Y15;2017/A;HU0000402037;2017.11.24;6,80;-0,02;6,94;6,66;101,5606;2,0712
2002.03.06;2002.03.08;M3;D020612;HU0000513452;2002.06.12;8,38;-0,03;8,51;8,25;97,8435;0,0000
2002.03.06;2002.03.08;M6;D020807;HU0000513619;2002.08.07;8,34;-0,03;8,47;8,21;96,6435;0,0000
2002.03.06;2002.03.08;M12;D030219;HU0000513577;2003.02.19;8,24;-0,01;8,36;8,11;92,7203;0,0000
2002.03.06;2002.03.08;Y3;2005/G;HU0000402060;2005.04.12;7,73;-0,02;7,86;7,59;101,1414;1,0616
2002.03.06;2002.03.08;Y5;2007/D;HU0000402052;2007.06.12;7,27;-0,03;7,39;7,14;96,3360;0,6164
2002.03.06;2002.03.08;Y10;2013/D;HU0000402045;2013.02.12;6,93;-0,04;7,06;6,79;99,5759;0,9247
2002.03.06;2002.03.08;Y15;2017/A;HU0000402037;2017.11.24;6,79;-0,01;6,92;6,65;101,7200;2,0897
2002.03.07;2002.03.11;M3;D020612;HU0000513452;2002.06.12;8,39;0,01;8,52;8,25;97,9083;0,0000
2002.03.07;2002.03.11;M6;D020807;HU0000513619;2002.08.07;8,34;0,00;8,47;8,20;96,7095;0,0000
2002.03.07;2002.03.11;M12;D030219;HU0000513577;2003.02.19;8,24;0,00;8,37;8,11;92,7744;0,0000
2002.03.07;2002.03.11;Y3;2005/G;HU0000402060;2005.04.12;7,78;0,05;7,91;7,65;101,0573;1,1253
2002.03.07;2002.03.11;Y5;2007/D;HU0000402052;2007.06.12;7,28;0,01;7,40;7,16;96,3297;0,6678
2002.03.07;2002.03.11;Y10;2013/D;HU0000402045;2013.02.12;6,96;0,03;7,09;6,82;99,4080;0,9801
2002.03.07;2002.03.11;Y15;2017/A;HU0000402037;2017.11.24;6,85;0,06;6,99;6,70;101,2106;2,1452
2002.03.08;2002.03.12;M3;D020612;HU0000513452;2002.06.12;8,41;0,02;8,55;8,27;97,9243;0,0000
2002.03.08;2002.03.12;M6;D020807;HU0000513619;2002.08.07;8,37;0,03;8,50;8,23;96,7195;0,0000
2002.03.08;2002.03.12;M12;D030219;HU0000513577;2003.02.19;8,28;0,04;8,41;8,14;92,7655;0,0000
2002.03.08;2002.03.12;Y3;2005/G;HU0000402060;2005.04.12;7,83;0,05;7,96;7,69;100,9590;1,1466
2002.03.08;2002.03.12;Y5;2007/D;HU0000402052;2007.06.12;7,37;0,09;7,51;7,23;95,9794;0,6849
2002.03.08;2002.03.12;Y10;2013/D;HU0000402045;2013.02.12;7,00;0,04;7,14;6,86;99,0941;0,9986
2002.03.08;2002.03.12;Y15;2017/A;HU0000402037;2017.11.24;6,87;0,02;7,01;6,73;100,9936;2,1637
2002.03.11;2002.03.13;M3;D020612;HU0000513452;2002.06.12;8,37;-0,04;8,51;8,23;97,9559;0,0000
2002.03.11;2002.03.13;M6;D020807;HU0000513619;2002.08.07;8,34;-0,03;8,48;8,20;96,7504;0,0000
2002.03.11;2002.03.13;M12;D030219;HU0000513577;2003.02.19;8,24;-0,04;8,37;8,10;92,8173;0,0000
2002.03.11;2002.03.13;Y3;2005/G;HU0000402060;2005.04.12;7,81;-0,02;7,94;7,68;101,0194;1,1678
2002.03.11;2002.03.13;Y5;2007/D;HU0000402052;2007.06.12;7,37;0,00;7,50;7,23;96,0184;0,7021
2002.03.11;2002.03.13;Y10;2013/D;HU0000402045;2013.02.12;6,98;-0,02;7,10;6,85;99,2956;1,0171
2002.03.11;2002.03.13;Y15;2017/A;HU0000402037;2017.11.24;6,87;0,00;7,00;6,73;101,0580;2,1822
2002.03.12;2002.03.14;M3;D020710;HU0000513304;2002.07.10;8,30;-0,07;8,43;8,16;97,3884;0,0000
2002.03.12;2002.03.14;M6;D020807;HU0000513619;2002.08.07;8,27;-0,07;8,41;8,13;96,7980;0,0000
2002.03.12;2002.03.14;M12;D030219;HU0000513577;2003.02.19;8,21;-0,03;8,34;8,07;92,8610;0,0000
2002.03.12;2002.03.14;Y3;2005/G;HU0000402060;2005.04.12;7,79;-0,02;7,92;7,65;101,1064;1,1890
2002.03.12;2002.03.14;Y5;2007/D;HU0000402052;2007.06.12;7,36;-0,01;7,49;7,22;96,0780;0,7192
2002.03.12;2002.03.14;Y10;2013/D;HU0000402045;2013.02.12;6,96;-0,02;7,09;6,82;99,4630;1,0356
2002.03.12;2002.03.14;Y15;2017/A;HU0000402037;2017.11.24;6,83;-0,04;6,96;6,70;101,4042;2,2007
2002.03.13;2002.03.18;M3;D020710;HU0000513304;2002.07.10;8,34;0,04;8,47;8,20;97,4629;0,0000
2002.03.13;2002.03.18;M6;D020807;HU0000513619;2002.08.07;8,32;0,05;8,45;8,18;96,8665;0,0000
2002.03.13;2002.03.18;M12;D030219;HU0000513577;2003.02.19;8,27;0,06;8,40;8,14;92,8867;0,0000
2002.03.13;2002.03.18;Y3;2005/G;HU0000402060;2005.04.12;7,90;0,11;8,03;7,76;100,9000;1,2740
2002.03.13;2002.03.18;Y5;2007/D;HU0000402052;2007.06.12;7,54;0,18;7,67;7,40;95,4207;0,7877
2002.03.13;2002.03.18;Y10;2013/D;HU0000402045;2013.02.12;7,11;0,15;7,25;6,97;98,3980;1,1096
2002.03.13;2002.03.18;Y15;2017/A;HU0000402037;2017.11.24;6,96;0,13;7,10;6,82;100,2667;2,2747
2002.03.18;2002.03.20;M3;D020710;HU0000513304;2002.07.10;8,30;-0,04;8,44;8,16;97,5165;0,0000
2002.03.18;2002.03.20;M6;D020807;HU0000513619;2002.08.07;8,29;-0,03;8,43;8,15;96,9183;0,0000
2002.03.18;2002.03.20;M12;D030219;HU0000513577;2003.02.19;8,24;-0,03;8,37;8,11;92,9496;0,0000
2002.03.18;2002.03.20;Y3;2005/G;HU0000402060;2005.04.12;7,86;-0,04;7,99;7,72;101,0470;1,3164
2002.03.18;2002.03.20;Y5;2007/D;HU0000402052;2007.06.12;7,49;-0,05;7,62;7,35;95,6611;0,8219
2002.03.18;2002.03.20;Y10;2013/D;HU0000402045;2013.02.12;7,07;-0,04;7,20;6,93;98,7632;1,1466
2002.03.18;2002.03.20;Y15;2017/A;HU0000402037;2017.11.24;6,92;-0,04;7,06;6,78;100,6744;2,3116
2002.03.19;2002.03.21;M3;D020710;HU0000513304;2002.07.10;8,31;0,01;8,44;8,18;97,5352;0,0000
2002.03.19;2002.03.21;M6;D020807;HU0000513619;2002.08.07;8,29;0,00;8,42;8,16;96,9396;0,0000
2002.03.19;2002.03.21;M12;D030219;HU0000513577;2003.02.19;8,24;0,00;8,36;8,11;92,9731;0,0000
2002.03.19;2002.03.21;Y3;2005/G;HU0000402060;2005.04.12;7,86;0,00;7,99;7,72;101,0679;1,3377
2002.03.19;2002.03.21;Y5;2007/D;HU0000402052;2007.06.12;7,44;-0,05;7,56;7,32;95,8622;0,8390
2002.03.19;2002.03.21;Y10;2013/D;HU0000402045;2013.02.12;6,98;-0,09;7,11;6,85;99,4060;1,1651
2002.03.19;2002.03.21;Y15;2017/A;HU0000402037;2017.11.24;6,81;-0,11;6,94;6,68;101,7211;2,3301
2002.03.20;2002.03.22;M3;D020710;HU0000513304;2002.07.10;8,35;0,04;8,48;8,22;97,5454;0,0000
2002.03.20;2002.03.22;M6;D021002;HU0000513536;2002.10.02;8,29;0,00;8,42;8,16;95,7798;0,0000
2002.03.20;2002.03.22;M12;D030219;HU0000513577;2003.02.19;8,27;0,03;8,39;8,14;92,9689;0,0000
2002.03.20;2002.03.22;Y3;2005/G;HU0000402060;2005.04.12;7,85;-0,01;7,98;7,72;101,1019;1,3589
2002.03.20;2002.03.22;Y5;2007/D;HU0000402052;2007.06.12;7,43;-0,01;7,55;7,30;95,9422;0,8562
2002.03.20;2002.03.22;Y10;2013/D;HU0000402045;2013.02.12;6,91;-0,07;7,03;6,79;99,9419;1,1836
2002.03.20;2002.03.22;Y15;2017/A;HU0000402037;2017.11.24;6,77;-0,04;6,90;6,63;102,1658;2,3486
2002.03.21;2002.03.25;M3;D020710;HU0000513304;2002.07.10;8,34;-0,01;8,46;8,21;97,6149;0,0000
2002.03.21;2002.03.25;M6;D021002;HU0000513536;2002.10.02;8,29;0,00;8,42;8,16;95,8424;0,0000
2002.03.21;2002.03.25;M12;D030219;HU0000513577;2003.02.19;8,29;0,02;8,40;8,17;93,0119;0,0000
2002.03.21;2002.03.25;Y3;2005/G;HU0000402060;2005.04.12;7,85;0,00;7,96;7,74;101,1645;1,4226
2002.03.21;2002.03.25;Y5;2007/D;HU0000402052;2007.06.12;7,37;-0,06;7,48;7,26;96,2219;0,9075
2002.03.21;2002.03.25;Y10;2013/D;HU0000402045;2013.02.12;6,90;-0,01;7,01;6,78;100,1079;1,2390
2002.03.21;2002.03.25;Y15;2017/A;HU0000402037;2017.11.24;6,78;0,01;6,90;6,65;102,1244;2,4041
2002.03.22;2002.03.26;M3;D020710;HU0000513304;2002.07.10;8,35;0,01;8,48;8,22;97,6325;0,0000
2002.03.22;2002.03.26;M6;D021002;HU0000513536;2002.10.02;8,32;0,03;8,45;8,18;95,8513;0,0000
2002.03.22;2002.03.26;M12;D030219;HU0000513577;2003.02.19;8,28;-0,01;8,40;8,16;93,0355;0,0000
2002.03.22;2002.03.26;Y3;2005/G;HU0000402060;2005.04.12;7,85;0,00;7,96;7,73;101,1985;1,4438
2002.03.22;2002.03.26;Y5;2007/D;HU0000402052;2007.06.12;7,38;0,01;7,49;7,26;96,2205;0,9247
2002.03.22;2002.03.26;Y10;2013/D;HU0000402045;2013.02.12;6,88;-0,02;7,00;6,76;100,2383;1,2575
2002.03.22;2002.03.26;Y15;2017/A;HU0000402037;2017.11.24;6,77;-0,01;6,90;6,63;102,2391;2,4226
2002.03.25;2002.03.27;M3;D020710;HU0000513304;2002.07.10;8,35;0,00;8,49;8,21;97,6543;0,0000
2002.03.25;2002.03.27;M6;D021002;HU0000513536;2002.10.02;8,32;0,00;8,45;8,18;95,8722;0,0000
2002.03.25;2002.03.27;M12;D030219;HU0000513577;2003.02.19;8,26;-0,02;8,39;8,13;93,0707;0,0000
2002.03.25;2002.03.27;Y3;2005/G;HU0000402060;2005.04.12;7,85;0,00;7,99;7,71;101,2067;1,4651
2002.03.25;2002.03.27;Y5;2007/D;HU0000402052;2007.06.12;7,39;0,01;7,52;7,25;96,1991;0,9418
2002.03.25;2002.03.27;Y10;2013/D;HU0000402045;2013.02.12;6,86;-0,02;7,00;6,72;100,4076;1,2760
2002.03.25;2002.03.27;Y15;2017/A;HU0000402037;2017.11.24;6,76;-0,01;6,90;6,62;102,3057;2,4411
2002.03.26;2002.03.28;M3;D020710;HU0000513304;2002.07.10;8,39;0,04;8,52;8,26;97,6653;0,0000
2002.03.26;2002.03.28;M6;D021002;HU0000513536;2002.10.02;8,35;0,03;8,48;8,21;95,8790;0,0000
2002.03.26;2002.03.28;M12;D030219;HU0000513577;2003.02.19;8,30;0,04;8,42;8,17;93,0631;0,0000
2002.03.26;2002.03.28;Y3;2005/G;HU0000402060;2005.04.12;7,84;-0,01;7,97;7,71;101,2537;1,4863
2002.03.26;2002.03.28;Y5;2007/D;HU0000402052;2007.06.12;7,36;-0,03;7,48;7,23;96,3396;0,9589
2002.03.26;2002.03.28;Y10;2013/D;HU0000402045;2013.02.12;6,86;0,00;6,98;6,73;100,4616;1,2945
2002.03.26;2002.03.28;Y15;2017/A;HU0000402037;2017.11.24;6,74;-0,02;6,88;6,60;102,5140;2,4596
2002.03.27;2002.03.29;M3;D020710;HU0000513304;2002.07.10;8,41;0,02;8,54;8,28;97,6818;0,0000
2002.03.27;2002.03.29;M6;D021002;HU0000513536;2002.10.02;8,38;0,03;8,51;8,25;95,8835;0,0000
2002.03.27;2002.03.29;M12;D030219;HU0000513577;2003.02.19;8,31;0,01;8,43;8,18;93,0750;0,0000
2002.03.27;2002.03.29;Y3;2005/G;HU0000402060;2005.04.12;7,77;-0,07;7,88;7,65;101,4704;1,5075
2002.03.27;2002.03.29;Y5;2007/D;HU0000402052;2007.06.12;7,30;-0,06;7,41;7,18;96,6027;0,9760
2002.03.27;2002.03.29;Y10;2013/D;HU0000402045;2013.02.12;6,83;-0,03;6,95;6,70;100,7042;1,3130
2002.03.27;2002.03.29;Y15;2017/A;HU0000402037;2017.11.24;6,70;-0,04;6,83;6,57;102,9120;2,4781
2002.03.28;2002.04.02;M3;D020710;HU0000513304;2002.07.10;8,39;-0,02;8,52;8,26;97,7750;0,0000
2002.03.28;2002.04.02;M6;D021002;HU0000513536;2002.10.02;8,36;-0,02;8,48;8,23;95,9795;0,0000
2002.03.28;2002.04.02;M12;D030219;HU0000513577;2003.02.19;8,29;-0,02;8,41;8,17;93,1654;0,0000
2002.03.28;2002.04.02;Y3;2005/G;HU0000402060;2005.04.12;7,75;-0,02;7,86;7,63;101,6057;1,5925
2002.03.28;2002.04.02;Y5;2007/D;HU0000402052;2007.06.12;7,27;-0,03;7,39;7,14;96,7999;1,0445
2002.03.28;2002.04.02;Y10;2013/D;HU0000402045;2013.02.12;6,78;-0,05;6,91;6,65;101,1149;1,3870
2002.03.28;2002.04.02;Y15;2017/A;HU0000402037;2017.11.24;6,69;-0,01;6,82;6,55;103,1295;2,5521
2002.04.02;2002.04.04;M3;D020710;HU0000513304;2002.07.10;8,40;0,01;8,54;8,26;97,8164;0,0000
2002.04.02;2002.04.04;M6;D021002;HU0000513536;2002.10.02;8,35;-0,01;8,48;8,22;96,0240;0,0000
2002.04.02;2002.04.04;M12;D030219;HU0000513577;2003.02.19;8,30;0,01;8,43;8,16;93,2011;0,0000
2002.04.02;2002.04.04;Y3;2005/G;HU0000402060;2005.04.12;7,75;0,00;7,88;7,61;101,6475;1,6349
2002.04.02;2002.04.04;Y5;2007/D;HU0000402052;2007.06.12;7,25;-0,02;7,38;7,11;96,9190;1,0788
2002.04.02;2002.04.04;Y10;2013/D;HU0000402045;2013.02.12;6,77;-0,01;6,90;6,63;101,2645;1,4240
2002.04.02;2002.04.04;Y15;2017/A;HU0000402037;2017.11.24;6,68;-0,01;6,82;6,53;103,2636;2,5890
2002.04.03;2002.04.05;M3;D020710;HU0000513304;2002.07.10;8,41;0,01;8,54;8,27;97,8372;0,0000
2002.04.03;2002.04.05;M6;D021002;HU0000513536;2002.10.02;8,36;0,01;8,49;8,22;96,0428;0,0000
2002.04.03;2002.04.05;M12;D030219;HU0000513577;2003.02.19;8,29;-0,01;8,42;8,16;93,2246;0,0000
2002.04.03;2002.04.05;Y3;2005/G;HU0000402060;2005.04.12;7,79;0,04;7,91;7,66;101,5641;1,6562
2002.04.03;2002.04.05;Y5;2007/D;HU0000402052;2007.06.12;7,28;0,03;7,41;7,15;96,7947;1,0959
2002.04.03;2002.04.05;Y10;2013/D;HU0000402045;2013.02.12;6,80;0,03;6,93;6,67;101,0194;1,4425
2002.04.03;2002.04.05;Y15;2017/A;HU0000402037;2017.11.24;6,70;0,02;6,84;6,56;103,0417;2,6075
2002.04.04;2002.04.08;M3;D020710;HU0000513304;2002.07.10;8,39;-0,02;8,52;8,25;97,9083;0,0000
2002.04.04;2002.04.08;M6;D021002;HU0000513536;2002.10.02;8,35;-0,01;8,48;8,21;96,1107;0,0000
2002.04.04;2002.04.08;M12;D030219;HU0000513577;2003.02.19;8,28;-0,01;8,41;8,15;93,2914;0,0000
2002.04.04;2002.04.08;Y3;2005/G;HU0000402060;2005.04.12;7,76;-0,03;7,88;7,64;101,6915;1,7199
2002.04.04;2002.04.08;Y5;2007/D;HU0000402052;2007.06.12;7,26;-0,02;7,38;7,14;96,9317;1,1473
2002.04.04;2002.04.08;Y10;2013/D;HU0000402045;2013.02.12;6,78;-0,02;6,91;6,65;101,2240;1,4979
2002.04.04;2002.04.08;Y15;2017/A;HU0000402037;2017.11.24;6,68;-0,02;6,81;6,54;103,3350;2,6630
2002.04.05;2002.04.09;M3;D020710;HU0000513304;2002.07.10;8,38;-0,01;8,52;8,24;97,9315;0,0000
2002.04.05;2002.04.09;M6;D021002;HU0000513536;2002.10.02;8,35;0,00;8,49;8,20;96,1318;0,0000
2002.04.05;2002.04.09;M12;D030219;HU0000513577;2003.02.19;8,28;0,00;8,42;8,14;93,3112;0,0000
2002.04.05;2002.04.09;Y3;2005/G;HU0000402060;2005.04.12;7,77;0,01;7,90;7,63;101,6995;1,7411
2002.04.05;2002.04.09;Y5;2007/D;HU0000402052;2007.06.12;7,26;0,00;7,39;7,12;96,9711;1,1644
2002.04.05;2002.04.09;Y10;2013/D;HU0000402045;2013.02.12;6,78;0,00;6,91;6,65;101,2422;1,5164
